model_1,model_2,dimension,wasserstein
configuration_model_19,enhanced_configuration_model_13,1,198.69700551341995
configuration_model_19,enhanced_configuration_model_13,2,88.3883476483185
configuration_model_19,enhanced_configuration_model_14,0,6528.7169106953925
configuration_model_19,enhanced_configuration_model_14,1,198.69700551341995
configuration_model_19,enhanced_configuration_model_14,2,88.3883476483185
configuration_model_19,enhanced_configuration_model_15,0,4352.347793900474
configuration_model_19,enhanced_configuration_model_15,1,198.69700551341995
configuration_model_19,enhanced_configuration_model_15,2,88.3883476483185
configuration_model_19,enhanced_configuration_model_16,0,5180.260707635179
configuration_model_19,enhanced_configuration_model_16,1,198.69700551341995
configuration_model_19,enhanced_configuration_model_16,2,88.3883476483185
configuration_model_19,enhanced_configuration_model_17,0,2360.6914472652597
configuration_model_19,enhanced_configuration_model_17,1,201.15489889786747
configuration_model_19,enhanced_configuration_model_17,2,88.3883476483185
configuration_model_19,enhanced_configuration_model_18,0,2822.1184668810915
configuration_model_19,enhanced_configuration_model_18,1,198.69700551341995
configuration_model_19,enhanced_configuration_model_18,2,88.3883476483185
configuration_model_19,enhanced_configuration_model_19,0,6144.130511513132
configuration_model_19,enhanced_configuration_model_19,1,198.69700551341995
configuration_model_19,enhanced_configuration_model_19,2,88.3883476483185
configuration_model_19,enhanced_configuration_model_20,0,3524.5301490616425
configuration_model_19,enhanced_configuration_model_20,1,198.69700551341995
configuration_model_19,enhanced_configuration_model_20,2,88.3883476483185
configuration_model_19,enhanced_configuration_model_21,0,3719.495846709867
configuration_model_19,enhanced_configuration_model_21,1,198.69700551341995
configuration_model_19,enhanced_configuration_model_21,2,88.3883476483185
configuration_model_19,enhanced_configuration_model_22,0,6528.7169106953925
configuration_model_19,enhanced_configuration_model_22,1,198.69700551341995
configuration_model_19,enhanced_configuration_model_22,2,88.3883476483185
configuration_model_19,enhanced_configuration_model_23,0,5886.601507537496
configuration_model_19,enhanced_configuration_model_23,1,198.69700551341995
configuration_model_19,enhanced_configuration_model_23,2,88.3883476483185
configuration_model_19,enhanced_configuration_model_24,0,6336.777264494858
configuration_model_19,enhanced_configuration_model_24,1,198.69700551341995
configuration_model_19,enhanced_configuration_model_24,2,88.3883476483185
_hidalgo_disparity_filtration.csv,configuration_model_20,0,792.8082245892128
_hidalgo_disparity_filtration.csv,configuration_model_20,1,220.6107430205832
_hidalgo_disparity_filtration.csv,configuration_model_20,2,93.33809511662432
configuration_model_20,configuration_model_21,0,158.76450198781714
configuration_model_20,configuration_model_21,1,49.813232443775135
configuration_model_20,configuration_model_21,2,35.819805153394626
configuration_model_20,configuration_model_22,0,11.0
configuration_model_20,configuration_model_22,1,56.19800875462536
configuration_model_20,configuration_model_22,2,41.476659402887016
configuration_model_20,configuration_model_23,0,163.4716087690037
configuration_model_20,configuration_model_23,1,27.07106781186548
configuration_model_20,configuration_model_23,2,16.142135623730958
configuration_model_20,configuration_model_24,0,37.0
configuration_model_20,configuration_model_24,1,28.206630725976932
configuration_model_20,configuration_model_24,2,23.798989873223338
configuration_model_20,enhanced_configuration_model_0,0,5921.320807627505
configuration_model_20,enhanced_configuration_model_0,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_0,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_1,0,6110.260453828043
configuration_model_20,enhanced_configuration_model_1,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_1,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_2,0,6051.499523177694
configuration_model_20,enhanced_configuration_model_2,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_2,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_3,0,6178.4355980407645
configuration_model_20,enhanced_configuration_model_3,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_3,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_4,0,4715.821494710535
configuration_model_20,enhanced_configuration_model_4,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_4,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_5,0,6433.9646020163955
configuration_model_20,enhanced_configuration_model_5,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_5,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_6,0,6433.9646020163955
configuration_model_20,enhanced_configuration_model_6,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_6,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_7,0,5915.155349933535
configuration_model_20,enhanced_configuration_model_7,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_7,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_8,0,1934.6370106514585
configuration_model_20,enhanced_configuration_model_8,1,213.54624791833712
configuration_model_20,enhanced_configuration_model_8,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_9,0,6049.671096052948
configuration_model_20,enhanced_configuration_model_9,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_9,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_10,0,3616.0364312496813
configuration_model_20,enhanced_configuration_model_10,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_10,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_11,0,5727.311207576006
configuration_model_20,enhanced_configuration_model_11,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_11,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_12,0,6114.553347046856
configuration_model_20,enhanced_configuration_model_12,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_12,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_13,0,4545.31687735254
configuration_model_20,enhanced_configuration_model_13,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_13,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_14,0,6433.9646020163955
configuration_model_20,enhanced_configuration_model_14,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_14,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_15,0,4267.838125908599
configuration_model_20,enhanced_configuration_model_15,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_15,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_16,0,5088.9226125185605
configuration_model_20,enhanced_configuration_model_16,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_16,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_17,0,2275.0102063981262
configuration_model_20,enhanced_configuration_model_17,1,214.4697045481651
configuration_model_20,enhanced_configuration_model_17,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_18,0,2737.315905670397
configuration_model_20,enhanced_configuration_model_18,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_18,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_19,0,6049.378202834135
configuration_model_20,enhanced_configuration_model_19,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_19,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_20,0,3440.0204810697614
configuration_model_20,enhanced_configuration_model_20,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_20,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_21,0,3634.986178717987
configuration_model_20,enhanced_configuration_model_21,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_21,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_22,0,6433.9646020163955
configuration_model_20,enhanced_configuration_model_22,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_22,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_23,0,5793.556305639688
configuration_model_20,enhanced_configuration_model_23,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_23,2,93.33809511662432
configuration_model_20,enhanced_configuration_model_24,0,6242.02495581586
configuration_model_20,enhanced_configuration_model_24,1,211.42492757477777
configuration_model_20,enhanced_configuration_model_24,2,93.33809511662432
_hidalgo_disparity_filtration.csv,configuration_model_21,0,941.8656197958435
_hidalgo_disparity_filtration.csv,configuration_model_21,1,220.68076039011459
_hidalgo_disparity_filtration.csv,configuration_model_21,2,68.58935777509514
configuration_model_21,configuration_model_22,0,158.93607486307096
configuration_model_21,configuration_model_22,1,52.71930009000629
configuration_model_21,configuration_model_22,2,12.778174593052023
configuration_model_21,configuration_model_23,0,11.0
configuration_model_21,configuration_model_23,1,51.8908729652601
configuration_model_21,configuration_model_23,2,22.506096654409873
configuration_model_21,configuration_model_24,0,145.52186130069785
configuration_model_21,configuration_model_24,1,64.2842712474619
configuration_model_21,configuration_model_24,2,17.14213562373095
configuration_model_21,enhanced_configuration_model_0,0,6073.34876558261
configuration_model_21,enhanced_configuration_model_0,1,211.42492757477777
configuration_model_21,enhanced_configuration_model_0,2,68.58935777509514
configuration_model_21,enhanced_configuration_model_1,0,6262.288411783149
configuration_model_21,enhanced_configuration_model_1,1,211.42492757477777
configuration_model_21,enhanced_configuration_model_1,2,68.58935777509514
configuration_model_21,enhanced_configuration_model_2,0,6203.5274811328
configuration_model_21,enhanced_configuration_model_2,1,211.42492757477777
configuration_model_21,enhanced_configuration_model_2,2,68.58935777509514
configuration_model_21,enhanced_configuration_model_3,0,6330.4635559958715
configuration_model_21,enhanced_configuration_model_3,1,211.42492757477777
configuration_model_21,enhanced_configuration_model_3,2,68.58935777509514
configuration_model_21,enhanced_configuration_model_4,0,4857.606811978522
configuration_model_21,enhanced_configuration_model_4,1,211.42492757477777
configuration_model_21,enhanced_configuration_model_4,2,68.58935777509514
